"Date","Price","Open","High","Low","Vol.","Change %"
"11/04/2015","63.62","63.03","64.58","63.03","2.26M","1.24%"
"11/03/2015","62.84","62.72","63.72","62.64","1.89M","-0.57%"
"11/02/2015","63.20","61.67","63.76","61.52","1.89M","0.37%"
"10/30/2015","62.97","61.92","64.11","61.62","4.44M","4.39%"
"10/29/2015","60.32","60.43","60.76","59.71","2.63M","1.79%"
"10/28/2015","59.26","58.14","59.30","58.06","2.13M","0.85%"
"10/27/2015","58.76","59.16","59.81","58.65","1.80M","-1.38%"
"10/26/2015","59.58","59.35","60.28","58.89","2.08M","-0.37%"
"10/23/2015","59.80","57.55","60.63","57.47","3.93M","4.60%"
"10/22/2015","57.17","55.54","57.91","54.78","3.90M","2.20%"
"10/21/2015","55.94","54.51","56.44","54.40","2.25M","2.29%"
"10/20/2015","54.69","54.62","55.33","54.12","1.60M","-0.69%"
"10/19/2015","55.07","54.66","55.80","54.65","1.63M","-0.22%"
"10/16/2015","55.19","54.86","55.34","54.53","3.21M","1.83%"
"10/15/2015","54.20","54.61","54.84","53.67","4.11M","-2.83%"
"10/14/2015","55.78","55.16","56.74","55.16","1.88M","-0.82%"
"10/13/2015","56.24","55.17","56.39","54.72","2.01M","0.68%"
"10/12/2015","55.86","57.00","57.01","55.20","2.04M","-2.44%"
"10/09/2015","57.26","56.75","57.71","56.67","2.58M","0.92%"
"10/08/2015","56.74","55.38","56.85","55.36","1.93M","0.34%"
"10/07/2015","56.55","56.76","57.53","56.33","2.11M","-0.11%"
"10/06/2015","56.61","56.40","57.17","55.98","1.77M","0.62%"
"10/05/2015","56.26","55.60","56.76","55.28","2.46M","3.51%"
"10/02/2015","54.35","53.91","54.95","52.85","2.97M","2.12%"
"10/01/2015","53.22","53.66","54.41","52.82","2.78M","1.20%"
"09/30/2015","52.59","53.24","53.60","52.51","3.72M","1.25%"
"09/29/2015","51.94","51.19","52.70","51.03","2.27M","-0.44%"
"09/28/2015","52.17","53.49","53.82","51.92","2.61M","-3.08%"
"09/25/2015","53.83","52.53","54.64","52.30","3.17M","4.42%"
"09/24/2015","51.55","52.82","53.37","50.95","4.42M","-2.66%"
"09/23/2015","52.96","52.69","54.08","52.59","1.81M","0.34%"
"09/22/2015","52.78","54.92","55.02","52.53","2.93M","-3.44%"
"09/21/2015","54.66","54.07","54.91","54.01","2.16M","1.05%"
"09/18/2015","54.09","55.37","55.45","53.35","5.42M","-3.38%"
"09/17/2015","55.98","55.61","56.25","54.63","1.84M","1.14%"
"09/16/2015","55.35","55.13","55.52","54.68","1.95M","1.15%"
"09/15/2015","54.72","54.49","55.09","53.87","2.10M","1.00%"
"09/14/2015","54.18","55.48","55.72","54.18","2.65M","-1.90%"
"09/11/2015","55.23","56.48","56.54","54.77","2.39M","-1.64%"
"09/10/2015","56.15","56.49","57.33","55.88","2.12M","-1.44%"
"09/09/2015","56.97","57.14","57.89","56.74","2.24M","2.56%"
"09/08/2015","55.55","55.56","56.41","55.21","1.70M","1.02%"
"09/07/2015","54.99","55.62","55.80","54.66","1.58M","0.02%"
"09/04/2015","54.98","56.45","56.58","54.67","3.00M","-3.70%"
"09/03/2015","57.09","55.99","57.63","55.76","3.14M","3.01%"
"09/02/2015","55.42","56.56","56.92","55.01","2.59M","-1.32%"
"09/01/2015","56.16","56.24","56.65","55.19","3.61M","-2.72%"
"08/31/2015","57.73","57.36","57.85","57.12","1.59M","-0.33%"
"08/28/2015","57.92","57.75","57.94","56.65","2.59M","0.63%"
"08/27/2015","57.56","57.22","58.13","56.85","3.52M","3.56%"
"08/26/2015","55.58","55.02","57.14","54.47","4.13M","-0.50%"
"08/25/2015","55.86","55.31","57.56","54.97","6.23M","2.74%"
"08/24/2015","54.37","54.56","55.29","51.70","9.05M","-4.68%"
"08/21/2015","57.04","58.54","59.52","57.04","4.35M","-4.50%"
"08/20/2015","59.73","61.22","61.35","59.33","3.12M","-2.85%"
"08/19/2015","61.48","62.16","62.25","61.23","1.75M","-1.76%"
"08/18/2015","62.58","62.70","63.01","61.94","1.75M","-0.06%"
"08/17/2015","62.62","62.68","63.50","61.66","1.81M","0.97%"
"08/14/2015","62.02","61.92","62.38","61.15","2.33M","-0.08%"
"08/13/2015","62.07","62.19","62.72","61.84","2.37M","2.46%"
"08/12/2015","60.58","63.08","63.27","60.15","4.92M","-5.18%"
"08/11/2015","63.89","65.48","65.66","63.34","2.69M","-2.80%"
"08/10/2015","65.73","66.57","67.43","65.51","2.10M","-0.54%"
